bytes	mtime_epoch	mime	shape	category	lane	git_blob	blob_in_canonical	cited_in_canonical_records	inspection	path
505	1786488700	text/plain	JSON	receipt/manifest/provenance	PET (C)	2ab7abe1734303f0aeef6ac7d76c6d5e38318207	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1F.root.hpss.json
505	1786488760	text/plain	JSON	receipt/manifest/provenance	PET (C)	94a6c1aeab7781f23da0264a75fbae6349125181	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1G.root.hpss.json
505	1786488851	text/plain	JSON	receipt/manifest/provenance	PET (C)	0620f7a616c9ce9243c674e2dc390a01827dbe2e	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1M.root.hpss.json
505	1786488903	text/plain	JSON	receipt/manifest/provenance	PET (C)	2e368d9f10a6a9e8db5476a695c67c0346e8e240	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1N.root.hpss.json
505	1786489078	text/plain	JSON	receipt/manifest/provenance	PET (C)	75319f9e58e4689a1767280bd97b4840f3d932f3	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1D.root.hpss.json
505	1786489127	text/plain	JSON	receipt/manifest/provenance	PET (C)	ec4a7ecda93ee5d3b1d2c532daa50e70fdefd81b	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1E.root.hpss.json
505	1786489194	text/plain	JSON	receipt/manifest/provenance	PET (C)	d965fdb695b0d28cd993574059851c3e1ecb1f98	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1F.root.hpss.json
505	1786489253	text/plain	JSON	receipt/manifest/provenance	PET (C)	66c1d02c7fe9e4fb0c88507ee01578910517b109	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1G.root.hpss.json
505	1786489345	text/plain	JSON	receipt/manifest/provenance	PET (C)	9130923457c44fbe883088856a633fec38268746	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1M.root.hpss.json
505	1786489395	text/plain	JSON	receipt/manifest/provenance	PET (C)	e86bc6d80627aab6a61b8be04c5c975fcc5ba834	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1N.root.hpss.json
505	1786489569	text/plain	JSON	receipt/manifest/provenance	PET (C)	ee443ac7d710bcf4ce8a7bd5781293560c3e5ae9	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1D.root.hpss.json
505	1786489619	text/plain	JSON	receipt/manifest/provenance	PET (C)	9b5e644ee63fc189f09a59aa8342a258754c46e5	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1E.root.hpss.json
505	1786489688	text/plain	JSON	receipt/manifest/provenance	PET (C)	febd56fc4f0389e947e39121df95f7b53cc68458	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1F.root.hpss.json
505	1786489747	text/plain	JSON	receipt/manifest/provenance	PET (C)	f7ebac9f18cdb0e7be48a45c5445d15decec4ccf	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1G.root.hpss.json
505	1786489837	text/plain	JSON	receipt/manifest/provenance	PET (C)	9a288e5743caec9ba9e22620fc213a6dbcb9cf03	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1M.root.hpss.json
505	1786489887	text/plain	JSON	receipt/manifest/provenance	PET (C)	7ba035fe705da97a8a8092efbf9c75e9e08fcca6	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1N.root.hpss.json
503	1786488001	text/plain	JSON	receipt/manifest/provenance	PET (C)	85eca57f8b2bed5946354c7918d1509ef6c8e91e	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1A.root.hpss.json
503	1786488012	text/plain	JSON	receipt/manifest/provenance	PET (C)	818480d077e7cecbe9ae3e06f416994840a2c677	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1B.root.hpss.json
503	1786488034	text/plain	JSON	receipt/manifest/provenance	PET (C)	c892eb9626f0e72e7edc945a63182e03da0d90f9	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1C.root.hpss.json
503	1786488274	text/plain	JSON	receipt/manifest/provenance	PET (C)	007830842b6524bea00f0fd43c1b2fe92610ce4e	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1L.root.hpss.json
503	1786488423	text/plain	JSON	receipt/manifest/provenance	PET (C)	aed8d63a8e495c0d3d6601c706a97cfb9d638478	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1O.root.hpss.json
503	1786488445	text/plain	JSON	receipt/manifest/provenance	PET (C)	8bc3d701cbd2d71c782ac9ba7eed0dc471d51bb3	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_0_1P.root.hpss.json
503	1786488486	text/plain	JSON	receipt/manifest/provenance	PET (C)	313ef54b191c0c9246c815a3246d1c81636aca01	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1A.root.hpss.json
503	1786488499	text/plain	JSON	receipt/manifest/provenance	PET (C)	6de758f00cca5c6325b72cf66e7000009cb48f96	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1B.root.hpss.json
503	1786488520	text/plain	JSON	receipt/manifest/provenance	PET (C)	a93e7eb2db6fb1b9330f546637c838675e363e5f	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1C.root.hpss.json
503	1786488768	text/plain	JSON	receipt/manifest/provenance	PET (C)	b7a5e46fecaf3c1435a545b52fe58237cf3ba61c	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1L.root.hpss.json
503	1786488920	text/plain	JSON	receipt/manifest/provenance	PET (C)	ca9fb4edba06e482e7ce4a32987f6b7d31570954	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1O.root.hpss.json
503	1786488941	text/plain	JSON	receipt/manifest/provenance	PET (C)	0902e09b08f378569331ac6d13918bfcf4449850	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleX_1_1P.root.hpss.json
503	1786488982	text/plain	JSON	receipt/manifest/provenance	PET (C)	8aa36e99f5854ed7358a19551ad7392291d2d9ec	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1A.root.hpss.json
503	1786488995	text/plain	JSON	receipt/manifest/provenance	PET (C)	c73cd08f36cbd1af17ecac5ee2ab5db72e1eda45	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1B.root.hpss.json
503	1786489017	text/plain	JSON	receipt/manifest/provenance	PET (C)	289280b3fc97389b7d1b95041f5fb56902563230	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1C.root.hpss.json
503	1786489260	text/plain	JSON	receipt/manifest/provenance	PET (C)	eba45eb939845fdf463f0714e4e3ba6b2a97f011	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1L.root.hpss.json
503	1786489411	text/plain	JSON	receipt/manifest/provenance	PET (C)	2e555410b9582636a79e2f2921c28959e8f059d2	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1O.root.hpss.json
503	1786489433	text/plain	JSON	receipt/manifest/provenance	PET (C)	d1b52e85dfb8351d6654f16012e8256f159bbc16	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_0_1P.root.hpss.json
503	1786489474	text/plain	JSON	receipt/manifest/provenance	PET (C)	3b067e79b18d053d336e50382c0ec34152a5f55c	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1A.root.hpss.json
503	1786489486	text/plain	JSON	receipt/manifest/provenance	PET (C)	85c9c182115e04c5b6e55174950289de88319466	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1B.root.hpss.json
503	1786489508	text/plain	JSON	receipt/manifest/provenance	PET (C)	436b76a54d82941cc0466a6c6aea0b0241b7ea8d	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1C.root.hpss.json
503	1786489755	text/plain	JSON	receipt/manifest/provenance	PET (C)	fa3a39885901bfa56dd90c9107c58990a8044c49	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1L.root.hpss.json
503	1786489904	text/plain	JSON	receipt/manifest/provenance	PET (C)	5c95a49feb92f4cdaa89a48cc4126ef49af745be	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1O.root.hpss.json
503	1786489925	text/plain	JSON	receipt/manifest/provenance	PET (C)	0355fb6a1470f353c890a8de9d7b6adc832655dc	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/runEventLoopOmniFold_P3F_PET_FE_BeamAngleY_1_1P.root.hpss.json
481	1786035047	text/plain	TEXT	reproducible generated product/log/cache	unassigned	a04a812c6dba69b97279091a81e4be4e14849086	False			log_fe_closure.txt
479	1786493043	text/plain	JSON	receipt/manifest/provenance	PET (C)	71156a98a566d8cd3f60043df4223afffe75974d	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1A.json.hpss.json
479	1786493044	text/plain	JSON	receipt/manifest/provenance	PET (C)	81c0c3d041aefbc47eec18cb537c311e7eedf9fd	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1B.json.hpss.json
479	1786493046	text/plain	JSON	receipt/manifest/provenance	PET (C)	05144ace9c93ab29d150c26ba8234b303186be45	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1C.json.hpss.json
479	1786493047	text/plain	JSON	receipt/manifest/provenance	PET (C)	f0eddde827432aba3aac6decb5f468f8f42f3f63	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1D.json.hpss.json
479	1786493049	text/plain	JSON	receipt/manifest/provenance	PET (C)	234eea97adf36056124ffccb23f32682c9892f5a	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1E.json.hpss.json
479	1786493050	text/plain	JSON	receipt/manifest/provenance	PET (C)	6f8511a67f6bb57e361b996ce7e3697aa1d8c7e4	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1F.json.hpss.json
479	1786493051	text/plain	JSON	receipt/manifest/provenance	PET (C)	50067940e29972fe0646f3c25fdd9aa8490fe6a7	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1G.json.hpss.json
479	1786493053	text/plain	JSON	receipt/manifest/provenance	PET (C)	39c70bb3ec2ffbda4b4f1b5d2dae6190ae8b6224	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1L.json.hpss.json
479	1786493054	text/plain	JSON	receipt/manifest/provenance	PET (C)	77fc851fe4045c1e1c2afbe581ab26b83376133e	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1M.json.hpss.json
479	1786493056	text/plain	JSON	receipt/manifest/provenance	PET (C)	a7046fea9502e307038c13ffad10dd1e6c46802a	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1N.json.hpss.json
479	1786493057	text/plain	JSON	receipt/manifest/provenance	PET (C)	4e5f0312c28edb3945f635ff7ee5a1abf962e5c8	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1O.json.hpss.json
479	1786493059	text/plain	JSON	receipt/manifest/provenance	PET (C)	01614ea3688e0612453b6b1395fb56771a5a7544	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_0_1P.json.hpss.json
479	1786493060	text/plain	JSON	receipt/manifest/provenance	PET (C)	993a1d245d1b99f0942b0a2a3a20f2a4fa0d8e03	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1A.json.hpss.json
479	1786493061	text/plain	JSON	receipt/manifest/provenance	PET (C)	fa798c3676b56d7aaaae76888fcb35e557f76f58	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1B.json.hpss.json
479	1786493063	text/plain	JSON	receipt/manifest/provenance	PET (C)	e8e826a64e3d65904f22aea80f3fa470daf91585	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1C.json.hpss.json
479	1786493064	text/plain	JSON	receipt/manifest/provenance	PET (C)	3a75dbe8991c5b486da332b7bb06c3469b964eb2	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1D.json.hpss.json
479	1786493066	text/plain	JSON	receipt/manifest/provenance	PET (C)	924b7fbf38beaa3436d19c6e0fe89e28dd702a23	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1E.json.hpss.json
479	1786493067	text/plain	JSON	receipt/manifest/provenance	PET (C)	41f3c1e68ce8863207c804b53353a02cc94894a8	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1F.json.hpss.json
479	1786493069	text/plain	JSON	receipt/manifest/provenance	PET (C)	d44ed6d4fd95b7ecfffe1dd46411e5b6642118d3	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1G.json.hpss.json
479	1786493070	text/plain	JSON	receipt/manifest/provenance	PET (C)	71f97afd39998405656e17b6c893ea10042e3706	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1L.json.hpss.json
479	1786493072	text/plain	JSON	receipt/manifest/provenance	PET (C)	1081f0a560cd5892558bdc3ecc702ddeedb0e123	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1M.json.hpss.json
479	1786493073	text/plain	JSON	receipt/manifest/provenance	PET (C)	679ca1dfa98270ba20355c6e9ff75716d32fd62c	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1N.json.hpss.json
479	1786493075	text/plain	JSON	receipt/manifest/provenance	PET (C)	5813d03548152441f2c5725d8ebda7e5b4eadd23	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1O.json.hpss.json
479	1786493076	text/plain	JSON	receipt/manifest/provenance	PET (C)	4b9142f7b60bbdeb9f2b0e9ad834bbe18c9d2d7f	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINERvA_1_1P.json.hpss.json
475	1786493077	text/plain	JSON	receipt/manifest/provenance	PET (C)	a99fe0e9825e5fcb3a0857ee53caf33236dc2dd5	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1A.json.hpss.json
475	1786493079	text/plain	JSON	receipt/manifest/provenance	PET (C)	99c9e4ee6e7e47b93cd2b37bbe345abb4698de55	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1B.json.hpss.json
475	1786493080	text/plain	JSON	receipt/manifest/provenance	PET (C)	f5c101b773c261db97d5b78a0b0aeb6f5985dad2	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1C.json.hpss.json
475	1786493082	text/plain	JSON	receipt/manifest/provenance	PET (C)	e97eeed8a8480c55f847df135b664bfccf7746bb	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1D.json.hpss.json
475	1786493083	text/plain	JSON	receipt/manifest/provenance	PET (C)	199c4496e199d61410750ec44f0ce2d8816c9a73	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1E.json.hpss.json
475	1786493085	text/plain	JSON	receipt/manifest/provenance	PET (C)	fff1674b25c6458ed666373c08c4d7c2cb23bae3	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1F.json.hpss.json
475	1786493086	text/plain	JSON	receipt/manifest/provenance	PET (C)	67056fd4a849e3c6ca4de1a4542935653b72304e	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1G.json.hpss.json
475	1786493088	text/plain	JSON	receipt/manifest/provenance	PET (C)	d9170bd897faab21a021f5953637fd7186dc1e86	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1L.json.hpss.json
475	1786493089	text/plain	JSON	receipt/manifest/provenance	PET (C)	0ad7db5f191f84797b35661792719a9a5c378021	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1M.json.hpss.json
475	1786493090	text/plain	JSON	receipt/manifest/provenance	PET (C)	e2ff8bb505b191f151fc0abffe147a5646624ddf	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1N.json.hpss.json
475	1786493092	text/plain	JSON	receipt/manifest/provenance	PET (C)	65eccefce8936e39b65970e7280b5a214de998a8	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1O.json.hpss.json
475	1786493093	text/plain	JSON	receipt/manifest/provenance	PET (C)	a2024cb3651b6d7bb4f283cece38cd133d69350f	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_0_1P.json.hpss.json
475	1786493095	text/plain	JSON	receipt/manifest/provenance	PET (C)	ab988f8472db03950a6de6b5d14d2451d3b81824	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1A.json.hpss.json
475	1786493096	text/plain	JSON	receipt/manifest/provenance	PET (C)	d950d2b42cf44aebceab2e90eda864a08db331be	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1B.json.hpss.json
475	1786493098	text/plain	JSON	receipt/manifest/provenance	PET (C)	cac8fdd50eb253dc3a1bbf9cdbaa97695090b77d	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1C.json.hpss.json
475	1786493099	text/plain	JSON	receipt/manifest/provenance	PET (C)	0842a2ddf0a5b9a202d851be8a91c0e7d8d0843c	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1D.json.hpss.json
475	1786493100	text/plain	JSON	receipt/manifest/provenance	PET (C)	bf5de0b886a0c7f57b9cfe7e499025fd6635c5b0	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1E.json.hpss.json
475	1786493102	text/plain	JSON	receipt/manifest/provenance	PET (C)	f1e5e6974de1d50b61c4249334556740f6bfc931	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1F.json.hpss.json
475	1786493103	text/plain	JSON	receipt/manifest/provenance	PET (C)	97b8ab38ffb7cd1c2e0ffdf0cf359621c142c1dd	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1G.json.hpss.json
475	1786493105	text/plain	JSON	receipt/manifest/provenance	PET (C)	57c73dea9deaace3bafe1f89b627951672276458	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1L.json.hpss.json
475	1786493106	text/plain	JSON	receipt/manifest/provenance	PET (C)	008f2bc2ee82dd1cbbdc42df1361b3678da5a5b4	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1M.json.hpss.json
475	1786493108	text/plain	JSON	receipt/manifest/provenance	PET (C)	445dd87ceb0c2312d1fbbf36353a9806ab571485	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1N.json.hpss.json
475	1786493109	text/plain	JSON	receipt/manifest/provenance	PET (C)	00696e6598a98937aa6a2b71cd51375f86a11e42	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1O.json.hpss.json
475	1786493110	text/plain	JSON	receipt/manifest/provenance	PET (C)	510ee1da1bb2d4def71e77f1fa0b308072acce81	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_Muon_Energy_MINOS_1_1P.json.hpss.json
469	1786493112	text/plain	JSON	receipt/manifest/provenance	PET (C)	89c756b651bb34a2bae3a68db29855c7aa9c82ad	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1A.json.hpss.json
469	1786493113	text/plain	JSON	receipt/manifest/provenance	PET (C)	adc093d7d0df08c6627f990596c3ae262cdaf7b9	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1B.json.hpss.json
469	1786493115	text/plain	JSON	receipt/manifest/provenance	PET (C)	9ba5fc0a702aadc1804ede2c133c997c0a8287f7	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1C.json.hpss.json
469	1786493116	text/plain	JSON	receipt/manifest/provenance	PET (C)	f0a19eb1cf9653ee1e4501451819f5260439eb7d	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1D.json.hpss.json
469	1786493118	text/plain	JSON	receipt/manifest/provenance	PET (C)	3820062ea14c3f5b54dbe376b98406209beb682a	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1E.json.hpss.json
469	1786493119	text/plain	JSON	receipt/manifest/provenance	PET (C)	be6e2582d768435e1d7482225987e8673099f12d	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1F.json.hpss.json
469	1786493121	text/plain	JSON	receipt/manifest/provenance	PET (C)	e5df3aa229b858bc74bae5c8937b90fd2e6affb2	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1G.json.hpss.json
469	1786493122	text/plain	JSON	receipt/manifest/provenance	PET (C)	fa08c97b3ac6c2947306ce36670ddaf2e0786915	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1L.json.hpss.json
469	1786493123	text/plain	JSON	receipt/manifest/provenance	PET (C)	b43d72ab8f9058072c0d9773f69443e78972ab72	False			nd-unfolding/p3f_pet_fullevent/hpss_markers/P3F_PET_receipt_MuonResolution_0_1M.json.hpss.json
